tarih_saat,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),NO ( µg/m3 ),O3 ( µg/m3 )
2023-11-06 02:00:56,,7.26,,6.86,9.34,2.48,28.58
2023-11-06 03:00:56,,7.2,74.98,6.73,9.12,2.39,32.85
2023-11-06 04:00:56,,7.04,76.53,6.41,8.75,2.34,31.83
2023-11-06 05:00:56,,7.05,57.95,6.54,9.42,2.88,26.1
2023-11-06 06:00:56,,7.02,54.72,6.91,9.38,2.48,27.1
2023-11-06 07:00:56,,7.78,526.04,7.82,11.82,4.0,9.35
2023-11-06 08:00:56,,8.02,,8.38,16.42,8.04,3.4
2023-11-06 09:00:56,,7.61,413.37,8.57,15.09,6.52,0.1
2023-11-06 10:00:56,,7.42,167.59,8.52,13.62,5.09,0.19
2023-11-06 11:00:56,,7.15,311.2,7.84,11.4,3.56,2.27
2023-11-06 12:00:56,,7.29,388.37,7.88,10.76,2.88,1.64
2023-11-06 13:00:56,,7.23,785.68,7.56,9.95,2.39,1.51
2023-11-06 14:00:56,,6.93,,7.67,10.39,2.72,3.34
2023-11-06 15:00:56,,6.98,,7.63,10.0,2.37,2.85
2023-11-06 16:00:56,,7.01,,7.82,10.35,2.54,1.72
2023-11-06 17:00:56,,7.21,,7.76,10.28,2.52,1.22
2023-11-06 18:00:56,,7.66,,8.2,10.97,2.78,0.26
2023-11-06 19:00:56,,7.03,958.34,8.4,11.03,2.63,0.64
2023-11-06 20:00:56,,6.77,821.51,8.5,11.29,2.79,0.23
2023-11-06 21:00:56,,6.85,916.12,8.72,11.78,3.06,0.05
2023-11-06 22:00:56,,7.17,,8.91,14.69,5.78,0.06
2023-11-06 23:00:56,,7.36,,9.02,18.07,9.05,0.16
2023-11-07 00:00:56,,7.7,,8.6,17.1,8.5,0.08
2023-11-07 01:00:56,,7.63,814.52,8.4,16.36,7.96,0.27
2023-11-07 02:00:56,,7.59,331.95,8.45,14.78,6.32,2.44
2023-11-07 03:00:56,,7.33,60.2,8.21,12.42,4.21,7.21
2023-11-07 04:00:56,,7.53,,7.92,11.35,3.44,8.16
2023-11-07 05:00:56,,7.57,,8.04,10.98,2.94,8.44
2023-11-07 06:00:56,,7.96,,8.11,11.37,3.26,10.13
2023-11-07 07:00:56,,7.96,579.95,8.55,14.71,6.16,9.49
2023-11-07 08:00:56,,8.39,,9.4,23.02,13.62,3.23
2023-11-07 09:00:56,,10.55,394.43,9.5,19.89,10.39,4.03
2023-11-07 10:00:56,,9.89,700.69,9.07,15.15,6.08,12.52
2023-11-07 11:00:56,,8.7,888.64,9.06,13.19,4.13,17.06
2023-11-07 12:00:56,,7.57,849.12,8.09,11.17,3.08,35.89
2023-11-07 13:00:56,,7.48,,7.84,10.33,2.49,40.47
2023-11-07 14:00:56,,7.49,,7.2,9.83,2.63,44.8
2023-11-07 15:00:56,,7.33,,7.03,9.57,2.54,48.86
2023-11-07 16:00:56,,7.53,,7.18,9.69,2.5,47.41
2023-11-07 17:00:56,,7.51,,7.78,10.24,2.46,35.62
2023-11-07 18:00:56,,7.82,,9.12,13.01,3.88,12.66
2023-11-07 19:00:56,,8.27,,9.88,18.98,9.1,13.57
2023-11-07 20:00:56,,8.49,,10.22,23.98,13.77,12.91
2023-11-07 21:00:56,,8.93,,10.52,32.9,22.38,15.42
2023-11-07 22:00:56,,8.97,,10.32,34.78,24.46,8.39
2023-11-07 23:00:56,,8.65,,10.1,32.52,22.42,9.61
2023-11-08 00:00:56,,7.99,,9.47,27.53,18.06,12.45
2023-11-08 01:00:56,,7.24,637.12,8.8,20.2,11.39,0.0
2023-11-08 02:00:56,,7.17,37.17,8.57,14.93,6.36,0.0
2023-11-08 03:00:56,,7.05,,8.21,12.22,4.0,0.92
2023-11-08 04:00:56,,6.8,4.15,7.95,11.53,3.58,0.17
2023-11-08 05:00:56,,7.49,698.62,8.06,13.46,5.4,0.0
2023-11-08 06:00:56,,7.89,880.01,7.99,14.87,6.88,0.0
2023-11-08 07:00:56,,7.52,,8.3,17.24,8.95,0.0
2023-11-08 08:00:56,,8.25,812.55,8.8,19.33,10.53,0.0
2023-11-08 09:00:56,,9.87,435.55,9.18,18.2,9.02,0.02
2023-11-08 10:00:56,,8.69,942.28,9.61,16.47,6.87,0.05
2023-11-08 11:00:56,,8.08,896.19,9.97,14.98,5.01,5.59
2023-11-08 12:00:56,,7.58,792.26,9.27,12.79,3.52,44.12
2023-11-08 13:00:56,,7.18,,8.31,11.01,2.7,37.61
2023-11-08 14:00:56,,7.06,,7.46,10.11,2.65,9.97
2023-11-08 15:00:56,,7.05,,7.24,9.91,2.66,12.49
2023-11-08 16:00:56,,6.77,,7.12,9.82,2.7,24.7
2023-11-08 17:00:56,,7.1,,8.02,10.46,2.45,26.63
2023-11-08 18:00:56,,7.25,,9.49,12.94,3.46,12.44
2023-11-08 19:00:56,,7.9,,10.1,18.86,8.76,12.22
2023-11-08 20:00:56,,8.62,,10.63,28.18,17.56,9.69
2023-11-08 21:00:56,,7.89,,10.11,27.43,17.32,12.86
2023-11-08 22:00:56,,7.23,,9.51,21.39,11.88,11.16
2023-11-08 23:00:56,,7.18,,9.46,21.11,11.65,7.59
2023-11-09 00:00:56,,8.3,,9.2,22.28,13.07,10.38
2023-11-09 01:00:56,,8.55,,8.94,23.06,14.12,5.63
2023-11-09 02:00:56,,8.35,,8.54,21.26,12.73,7.06
2023-11-09 03:00:56,,8.05,,8.42,19.72,11.3,7.93
2023-11-09 04:00:56,,7.69,,8.12,18.69,10.57,8.19
2023-11-09 05:00:56,,7.46,918.9,7.83,17.86,10.03,11.34
2023-11-09 06:00:56,,7.31,510.59,7.99,15.7,7.71,5.54
2023-11-09 07:00:56,,7.28,374.91,7.94,14.21,6.27,6.87
2023-11-09 08:00:56,,7.63,649.02,8.6,15.92,7.32,7.17
2023-11-09 09:00:56,,8.15,873.34,8.49,16.56,8.08,7.78
2023-11-09 10:00:56,,10.56,,9.16,17.36,8.2,9.42
2023-11-09 11:00:56,,9.4,980.44,9.16,17.12,7.96,8.05
2023-11-09 12:00:56,,9.1,907.27,8.93,14.69,5.76,8.04
2023-11-09 13:00:56,,8.79,,9.07,13.15,4.09,17.09
2023-11-09 14:00:56,,7.94,901.87,8.85,11.97,3.12,28.86
2023-11-09 15:00:56,,7.12,,7.93,10.43,2.51,45.13
2023-11-09 16:00:56,,6.75,,7.49,10.03,2.54,35.23
2023-11-09 17:00:56,,6.63,,8.14,10.63,2.49,31.3
2023-11-09 18:00:56,,6.75,,8.59,11.07,2.48,20.25
2023-11-09 19:00:56,,6.82,,9.48,12.49,3.01,14.24
2023-11-09 20:00:56,,6.89,,9.51,12.21,2.7,8.61
2023-11-09 21:00:56,,6.74,854.31,8.95,11.39,2.44,18.05
2023-11-09 22:00:56,,7.09,912.43,8.83,12.1,3.27,12.12
2023-11-09 23:00:56,,7.3,,8.95,14.15,5.2,6.56
2023-11-10 00:00:56,,8.18,,9.09,14.88,5.79,2.11
2023-11-10 01:00:56,,8.43,,8.97,15.6,6.63,0.0
2023-11-10 02:00:56,,8.7,595.14,8.58,14.4,5.81,0.0
2023-11-10 03:00:56,,9.01,714.02,8.35,13.42,5.07,0.0
2023-11-10 04:00:56,,8.73,853.92,8.26,12.86,4.6,0.0
2023-11-10 05:00:56,,8.96,557.48,8.03,11.62,3.6,0.0
2023-11-10 06:00:56,,9.16,416.57,7.86,12.16,4.3,0.0
2023-11-10 07:00:56,,9.65,,8.39,18.71,10.32,0.0
2023-11-10 08:00:56,,9.55,,8.98,22.23,13.24,0.0
2023-11-10 09:00:56,,9.11,355.67,9.26,16.97,7.71,0.47
2023-11-10 10:00:56,,9.31,221.56,8.35,12.67,4.32,4.8
2023-11-10 11:00:56,,9.25,328.81,8.16,11.23,3.07,12.22
2023-11-10 12:00:56,,9.57,503.54,7.84,10.18,2.34,26.87
2023-11-10 13:00:56,,9.53,623.58,7.45,10.01,2.56,42.7
2023-11-10 14:00:56,,9.47,847.25,7.31,9.89,2.58,42.92
2023-11-10 15:00:56,,9.43,,7.11,9.87,2.75,40.57
2023-11-10 16:00:56,,9.35,934.64,7.3,9.8,2.5,34.6
2023-11-10 17:00:56,,9.37,,7.97,10.34,2.36,18.8
2023-11-10 18:00:56,,9.62,,9.19,13.2,4.01,9.72
2023-11-10 19:00:56,,9.94,,9.72,18.27,8.55,8.62
2023-11-10 20:00:56,,10.41,,10.33,26.13,15.79,9.71
2023-11-10 21:00:56,,10.43,,10.32,30.01,19.68,11.82
2023-11-10 22:00:56,,10.13,,9.9,27.81,17.91,7.3
2023-11-10 23:00:56,,10.4,,9.61,27.08,17.47,10.43
2023-11-11 00:00:56,,8.57,,9.42,29.51,20.09,15.38
2023-11-11 01:00:56,,7.99,,9.11,26.19,17.08,13.57
2023-11-11 02:00:56,,7.71,,8.66,21.03,12.37,10.25
2023-11-11 03:00:56,,7.44,,8.14,16.26,8.12,8.68
2023-11-11 04:00:56,,7.44,503.7,7.89,13.26,5.36,10.14
2023-11-11 05:00:56,,7.22,78.81,7.95,11.65,3.7,3.02
2023-11-11 06:00:56,,7.06,296.83,7.9,11.55,3.65,3.71
2023-11-11 07:00:56,,7.27,907.15,8.01,14.2,6.19,13.46
2023-11-11 08:00:56,,7.2,500.84,7.9,15.29,7.39,6.6
2023-11-11 09:00:56,,7.04,379.63,8.37,14.82,6.45,10.12
2023-11-11 10:00:56,,7.12,763.84,8.41,13.88,5.47,1.61
2023-11-11 11:00:56,,6.92,602.16,8.16,11.4,3.25,17.65
2023-11-11 12:00:56,,6.78,633.9,7.59,10.21,2.62,26.67
2023-11-11 13:00:56,,6.74,816.01,7.5,10.13,2.63,37.16
2023-11-11 14:00:56,,6.81,,7.26,9.64,2.38,25.71
2023-11-11 15:00:56,,6.72,,7.27,9.68,2.41,36.66
2023-11-11 16:00:56,,6.55,,7.22,9.57,2.34,21.38
2023-11-11 17:00:56,,6.78,,7.75,10.29,2.54,16.58
2023-11-11 18:00:56,,6.87,,8.12,10.86,2.74,35.59
2023-11-11 19:00:56,,6.63,,8.03,10.63,2.59,31.87
2023-11-11 20:00:56,,6.31,,7.79,10.51,2.71,28.09
2023-11-11 21:00:56,,6.36,,7.8,10.3,2.51,19.97
2023-11-11 22:00:56,,6.16,457.06,8.13,11.06,2.93,18.95
2023-11-11 23:00:56,,6.15,300.92,8.21,11.17,2.96,17.84
2023-11-12 00:00:56,,7.24,3.41,7.41,9.81,2.4,28.69
2023-11-12 01:00:56,,7.38,,6.98,9.64,2.67,35.51
2023-11-12 02:00:56,,7.18,,6.82,9.32,2.51,27.37
2023-11-12 03:00:56,,7.45,,6.96,9.47,2.51,25.3
2023-11-12 04:00:56,,7.29,,6.65,8.77,2.12,31.26
2023-11-12 05:00:56,,7.32,,6.62,9.08,2.45,24.12
2023-11-12 06:00:56,,7.23,,6.55,9.2,2.65,19.19
2023-11-12 07:00:56,,7.12,,7.04,9.43,2.39,8.86
2023-11-12 08:00:56,,7.24,,7.34,10.04,2.7,4.42
2023-11-12 09:00:56,,7.38,,7.47,9.99,2.52,11.78
2023-11-12 10:00:56,,7.28,247.67,7.28,9.92,2.64,20.61
2023-11-12 11:00:56,,6.98,328.92,6.88,9.36,2.47,24.87
2023-11-12 12:00:56,,6.91,533.42,6.79,9.4,2.61,33.61
2023-11-12 13:00:56,,6.83,822.81,6.89,9.31,2.41,38.78
2023-11-12 14:00:56,,6.87,,7.0,9.59,2.6,40.54
2023-11-12 15:00:56,,6.8,,6.96,9.24,2.29,34.67
2023-11-12 16:00:56,,6.83,,7.3,9.65,2.35,35.17
2023-11-12 17:00:56,,6.86,,7.35,9.92,2.57,32.08
2023-11-12 18:00:56,,6.64,,7.47,9.78,2.31,34.26
2023-11-12 19:00:56,,6.69,958.29,7.5,10.31,2.81,38.07
2023-11-12 20:00:56,,6.45,712.22,6.97,9.45,2.49,40.91
2023-11-12 21:00:56,,6.47,637.48,7.04,9.6,2.56,36.6
2023-11-12 22:00:56,,6.32,332.25,7.16,9.71,2.55,32.99
2023-11-12 23:00:56,,6.37,268.78,7.23,9.69,2.46,26.18
2023-11-13 00:00:56,,7.03,77.63,7.15,9.67,2.52,22.07
2023-11-13 01:00:56,,6.95,95.61,7.47,9.87,2.4,21.96
2023-11-13 02:00:56,,6.87,88.8,7.5,9.94,2.44,26.56
2023-11-13 03:00:56,,7.03,47.78,7.09,9.5,2.42,14.71
2023-11-13 04:00:56,,6.75,97.55,7.27,9.83,2.57,8.07
2023-11-13 05:00:56,,6.83,36.08,6.99,9.53,2.54,7.2
2023-11-13 06:00:56,,6.73,188.73,7.83,10.3,2.47,1.31
2023-11-13 07:00:56,,6.89,174.66,8.01,10.95,2.94,0.01
2023-11-13 08:00:56,,7.55,500.05,8.61,13.01,4.4,0.0
2023-11-13 09:00:56,,7.43,699.65,8.98,14.8,5.82,0.0
2023-11-13 10:00:56,,7.33,,9.33,15.65,6.31,0.0
2023-11-13 11:00:56,,8.04,878.44,9.83,16.32,6.48,0.0
2023-11-13 12:00:56,,7.15,407.07,8.99,13.66,4.67,7.71
2023-11-13 13:00:56,,6.31,204.07,8.1,11.14,3.04,21.99
2023-11-13 14:00:56,,6.33,411.48,8.12,10.73,2.6,25.56
2023-11-13 15:00:56,,6.05,507.81,7.54,9.89,2.36,36.22
2023-11-13 16:00:56,,5.98,413.89,7.4,9.95,2.54,29.75
2023-11-13 17:00:56,,5.88,651.6,7.28,9.78,2.5,33.47
2023-11-13 18:00:56,,5.62,644.08,7.42,9.99,2.57,25.29
2023-11-13 19:00:56,,5.79,517.1,7.69,9.93,2.24,31.91
2023-11-13 20:00:56,,5.88,503.99,7.55,10.06,2.52,26.02
2023-11-13 21:00:56,,5.54,333.78,7.03,9.64,2.61,31.73
2023-11-13 22:00:56,,5.32,194.05,6.93,9.54,2.61,34.21
2023-11-13 23:00:56,,5.48,223.98,7.26,10.0,2.74,17.61
2023-11-14 00:00:56,,7.25,124.34,7.37,10.05,2.68,15.93
2023-11-14 01:00:56,,7.29,126.44,7.11,9.8,2.69,30.14
2023-11-14 02:00:56,,7.36,,6.9,9.36,2.46,19.84
2023-11-14 03:00:56,,7.15,,6.65,9.05,2.4,23.48
2023-11-14 04:00:56,,7.18,,6.66,9.14,2.48,15.62
2023-11-14 05:00:56,,7.04,,6.65,8.53,1.88,19.37
2023-11-14 06:00:56,,7.2,,6.76,9.17,2.41,15.23
2023-11-14 07:00:56,,7.15,,7.07,9.48,2.41,20.75
2023-11-14 08:00:56,,7.02,,7.38,9.84,2.46,17.48
2023-11-14 09:00:56,,7.01,,7.44,9.86,2.42,13.66
2023-11-14 10:00:56,,7.01,679.76,7.31,9.67,2.37,21.41
2023-11-14 11:00:56,,6.76,584.07,7.29,9.9,2.61,25.05
2023-11-14 12:00:56,,6.85,623.9,7.25,9.73,2.48,16.59
2023-11-14 13:00:56,,6.64,500.7,6.79,9.5,2.71,22.61
2023-11-14 14:00:56,,6.76,596.99,6.94,9.35,2.41,20.9
2023-11-14 15:00:56,,6.79,646.84,7.23,9.53,2.3,16.73
2023-11-14 16:00:56,,6.52,614.51,7.2,9.7,2.51,15.56
2023-11-14 17:00:56,,6.72,881.77,7.94,10.52,2.58,6.19
2023-11-14 18:00:56,,6.63,848.45,8.26,11.0,2.73,0.25
2023-11-14 19:00:56,,6.62,774.65,8.48,11.36,2.88,0.0
2023-11-14 20:00:56,,6.52,,8.38,11.96,3.58,0.0
2023-11-14 21:00:56,,6.67,,8.1,13.36,5.26,0.0
2023-11-14 22:00:56,,6.63,,8.24,14.1,5.86,0.0
2023-11-14 23:00:56,,6.45,816.8,7.8,12.19,4.39,0.0
2023-11-15 00:00:56,,7.24,,7.82,14.62,6.8,0.0
2023-11-15 01:00:56,,7.3,,7.82,14.9,7.08,0.0
2023-11-15 02:00:56,,7.11,887.46,7.56,12.06,4.5,0.0
2023-11-15 03:00:56,,6.99,681.43,7.43,10.33,2.9,0.0
2023-11-15 04:00:56,,7.11,557.08,7.4,10.32,2.92,0.0
2023-11-15 05:00:56,,6.96,570.63,7.4,10.12,2.72,0.04
2023-11-15 06:00:56,,6.94,607.18,7.33,10.28,2.95,0.0
2023-11-15 07:00:56,,7.08,,7.74,12.68,4.94,0.0
2023-11-15 08:00:56,,7.2,,8.09,17.22,9.13,0.0
2023-11-15 09:00:56,,7.09,,8.12,16.19,8.08,0.53
2023-11-15 10:00:56,,6.83,299.39,7.98,12.14,4.16,9.0
2023-11-15 11:00:56,,6.75,181.75,7.5,10.34,2.84,16.96
2023-11-15 12:00:56,,6.78,244.04,7.1,9.66,2.56,23.41
2023-11-15 13:00:56,,6.67,389.65,7.11,9.6,2.49,29.81
2023-11-15 14:00:56,,6.6,525.22,6.98,9.4,2.42,35.16
2023-11-15 15:00:56,,6.66,537.28,6.93,9.46,2.52,36.51
2023-11-15 16:00:56,,6.62,530.26,7.12,9.75,2.64,31.94
2023-11-15 17:00:56,,6.5,573.5,7.71,10.3,2.58,16.9
2023-11-15 18:00:56,,6.48,,8.51,12.69,4.18,10.62
2023-11-15 19:00:56,,6.96,,8.88,19.82,10.94,12.63
2023-11-15 20:00:56,,6.8,,8.77,19.94,11.16,11.45
2023-11-15 21:00:56,,6.81,,8.48,19.32,10.84,0.0
2023-11-15 22:00:56,,6.51,,7.94,17.86,9.92,0.0
2023-11-15 23:00:56,,6.61,,7.94,16.89,8.95,0.0
2023-11-16 00:00:56,,7.53,,7.78,18.05,10.27,0.02
2023-11-16 01:00:56,,7.77,,7.83,19.22,11.39,0.0
2023-11-16 02:00:56,,7.43,,7.72,16.06,8.34,0.0
2023-11-16 03:00:56,,7.42,,7.64,13.51,5.87,0.0
2023-11-16 04:00:56,,7.2,,7.52,12.1,4.57,0.48
2023-11-16 05:00:56,,7.25,,7.43,11.09,3.66,0.0
2023-11-16 06:00:56,,7.28,963.39,7.55,11.28,3.73,0.0
2023-11-16 07:00:56,,7.19,,7.54,13.6,6.06,0.0
2023-11-16 08:00:56,,7.52,,8.28,17.85,9.56,0.0
2023-11-16 09:00:56,,7.44,,9.07,19.01,9.94,0.0
2023-11-16 10:00:56,,7.47,946.34,9.02,16.75,7.73,0.0
2023-11-16 11:00:56,,7.28,437.55,8.37,13.37,4.99,10.46
2023-11-16 12:00:56,,7.1,353.25,7.62,10.87,3.25,29.41
2023-11-16 13:00:56,,6.95,434.27,7.19,9.63,2.44,32.79
2023-11-16 14:00:56,,7.09,549.87,7.09,9.38,2.29,41.56
2023-11-16 15:00:56,,6.99,724.45,7.5,10.05,2.55,24.67
2023-11-16 16:00:56,,6.95,719.99,7.37,9.73,2.36,34.01
2023-11-16 17:00:56,,6.88,670.44,7.51,10.12,2.61,28.22
2023-11-16 18:00:56,,6.76,576.97,7.96,10.55,2.6,25.59
2023-11-16 19:00:56,,6.79,404.56,7.79,10.16,2.37,27.11
2023-11-16 20:00:56,,6.68,177.4,7.03,9.69,2.66,25.16
2023-11-16 21:00:56,,6.67,203.44,6.71,9.35,2.64,32.55
2023-11-16 22:00:56,,6.57,148.28,6.63,8.89,2.27,28.95
2023-11-16 23:00:56,,6.57,134.74,6.95,9.46,2.51,20.21
2023-11-17 00:00:56,,6.97,334.87,7.34,10.02,2.68,13.03
2023-11-17 01:00:56,,6.95,131.24,7.11,9.72,2.61,14.61
2023-11-17 02:00:56,,6.88,131.68,7.31,9.72,2.41,10.65
2023-11-17 03:00:56,,6.91,311.7,7.39,9.74,2.35,4.91
2023-11-17 04:00:56,,6.98,198.81,7.29,9.82,2.53,6.62
2023-11-17 05:00:56,,6.86,261.92,7.09,9.7,2.61,1.9
2023-11-17 06:00:56,,6.81,489.29,7.38,9.96,2.57,2.81
2023-11-17 07:00:56,,6.91,971.75,8.02,12.59,4.58,0.0
2023-11-17 08:00:56,,6.87,802.78,8.34,14.86,6.52,0.29
2023-11-17 09:00:56,,6.78,344.06,7.91,11.68,3.77,6.4
2023-11-17 10:00:56,,6.86,490.43,7.74,10.48,2.74,15.35
2023-11-17 11:00:56,,6.66,393.58,7.14,9.58,2.44,22.24
2023-11-17 12:00:56,,6.54,416.06,6.69,9.35,2.67,24.12
2023-11-17 13:00:56,,6.54,433.06,6.98,9.54,2.57,29.04
2023-11-17 14:00:56,,6.53,579.36,6.72,9.11,2.38,38.43
2023-11-17 15:00:56,,6.48,624.09,6.86,9.19,2.33,31.22
2023-11-17 16:00:56,,6.68,546.84,7.02,9.54,2.52,30.67
2023-11-17 17:00:56,,6.54,549.41,7.24,9.84,2.61,24.97
2023-11-17 18:00:56,,6.46,601.03,7.98,10.62,2.64,19.53
2023-11-17 19:00:56,,6.57,664.11,8.11,11.02,2.91,10.4
2023-11-17 20:00:56,,6.67,581.02,8.01,10.41,2.4,21.51
2023-11-17 21:00:56,,6.53,600.44,7.9,10.21,2.31,15.48
2023-11-17 22:00:56,,6.48,537.2,7.76,10.34,2.58,13.66
2023-11-17 23:00:56,,6.51,975.99,7.94,11.06,3.12,0.01
2023-11-18 00:00:56,,7.38,,7.87,12.81,4.94,0.0
2023-11-18 01:00:56,,7.39,,8.19,13.93,5.74,0.0
2023-11-18 02:00:56,,7.35,,8.08,13.32,5.24,0.0
2023-11-18 03:00:56,,7.31,,7.93,13.3,5.36,0.0
2023-11-18 04:00:56,,7.24,,7.78,12.29,4.52,0.0
2023-11-18 05:00:56,,7.19,,7.76,11.29,3.53,0.0
2023-11-18 06:00:56,,7.15,,7.83,11.55,3.71,0.1
2023-11-18 07:00:56,,7.17,986.22,7.82,12.39,4.57,0.0
2023-11-18 08:00:56,,7.23,990.95,7.64,12.9,5.26,0.0
2023-11-18 09:00:56,,7.59,,8.59,15.51,6.92,0.0
2023-11-18 10:00:56,,7.88,,9.26,15.88,6.63,0.0
2023-11-18 11:00:56,,8.01,,9.21,15.06,5.85,0.0
2023-11-18 12:00:56,,7.83,837.08,8.82,13.98,5.16,0.0
2023-11-18 13:00:56,,7.52,461.3,8.83,13.33,4.5,7.71
2023-11-18 14:00:56,,7.15,,7.81,10.95,3.14,29.41
2023-11-18 15:00:56,,7.12,63.42,7.27,10.09,2.82,35.64
2023-11-18 16:00:56,,6.94,61.86,7.02,9.4,2.38,31.88
2023-11-18 17:00:56,,7.14,8.52,7.03,9.42,2.39,28.84
2023-11-18 18:00:56,,7.04,78.45,7.13,9.63,2.5,24.84
2023-11-18 19:00:56,,6.94,,7.02,9.49,2.47,25.33
2023-11-18 20:00:56,,6.83,,7.1,9.66,2.56,21.15
2023-11-18 21:00:56,,6.88,75.04,7.34,9.93,2.59,24.17
2023-11-18 22:00:56,,6.93,231.88,7.15,9.65,2.5,30.56
2023-11-18 23:00:56,,6.82,338.2,6.96,9.32,2.36,41.24
2023-11-19 00:00:56,,7.05,503.8,6.76,9.36,2.6,30.79
2023-11-19 01:00:56,,7.19,523.27,7.18,9.62,2.44,40.67
2023-11-19 02:00:56,,7.15,613.34,6.86,9.31,2.45,35.75
2023-11-19 03:00:56,,7.06,700.09,6.54,8.99,2.45,41.6
2023-11-19 04:00:56,,7.09,706.42,6.61,9.12,2.51,36.08
2023-11-19 05:00:56,,7.0,790.37,6.6,9.13,2.54,31.74
2023-11-19 06:00:56,,6.78,786.71,7.25,9.84,2.59,17.12
2023-11-19 07:00:56,,6.76,917.77,7.15,9.9,2.75,9.87
2023-11-19 08:00:56,,6.78,640.69,7.09,9.91,2.81,13.19
2023-11-19 09:00:56,,7.07,520.69,7.25,10.04,2.79,4.88
2023-11-19 10:00:56,,7.2,301.05,7.24,9.93,2.7,13.76
2023-11-19 11:00:56,,6.83,294.88,6.68,9.15,2.47,19.23
2023-11-19 12:00:56,,6.91,609.1,6.84,9.34,2.5,20.77
2023-11-19 13:00:56,,6.76,757.22,6.97,9.61,2.65,18.77
2023-11-19 14:00:56,,6.85,863.0,7.25,9.98,2.73,16.01
2023-11-19 15:00:56,,6.75,958.5,7.11,9.91,2.8,27.4
2023-11-19 16:00:56,,6.72,,7.14,9.9,2.76,24.45
2023-11-19 17:00:56,,6.78,,7.31,9.98,2.66,18.87
2023-11-19 18:00:56,,6.71,994.58,7.27,9.72,2.45,26.43
2023-11-19 19:00:56,,6.76,895.31,7.32,10.13,2.81,18.94
2023-11-19 20:00:56,,6.68,787.08,7.24,10.0,2.76,11.8
2023-11-19 21:00:56,,6.58,523.25,7.15,9.83,2.68,13.39
2023-11-19 22:00:56,,6.52,423.79,7.24,10.0,2.76,15.32
2023-11-19 23:00:56,,6.67,372.67,7.21,9.95,2.73,1.35
2023-11-20 00:00:56,,6.79,77.36,7.09,9.71,2.61,1.34
2023-11-20 01:00:56,,6.84,207.5,7.19,9.76,2.58,0.4
2023-11-20 02:00:56,,6.82,3.75,7.18,9.93,2.75,0.01
2023-11-20 03:00:56,,6.67,13.44,7.07,9.65,2.58,2.09
2023-11-20 04:00:56,,6.73,,6.82,9.37,2.56,3.62
2023-11-20 05:00:56,,6.65,,6.63,9.18,2.55,3.31
2023-11-20 06:00:56,,6.41,,6.63,9.11,2.48,2.16
2023-11-20 07:00:56,,6.48,,6.9,9.96,3.05,0.02
2023-11-20 08:00:56,,6.51,92.04,7.22,10.81,3.58,0.17
2023-11-20 09:00:56,,6.5,87.39,6.99,10.4,3.41,2.37
2023-11-20 10:00:56,,6.15,225.11,6.71,9.27,2.57,11.58
2023-11-20 11:00:56,,6.44,163.1,6.59,9.06,2.47,16.4
2023-11-20 12:00:56,,6.53,,6.61,9.03,2.42,17.59
2023-11-20 13:00:56,,6.91,,6.91,9.47,2.56,17.51
2023-11-20 14:00:56,,6.83,453.76,7.24,9.82,2.58,24.97
2023-11-20 15:00:56,,6.97,,7.45,9.91,2.47,31.67
2023-11-20 16:00:56,,6.78,,7.49,9.95,2.46,32.67
2023-11-20 17:00:56,,6.7,,7.83,10.09,2.25,30.76
2023-11-20 18:00:56,,7.02,,8.25,10.66,2.41,20.83
2023-11-20 19:00:56,,6.85,,8.4,11.19,2.79,16.8
2023-11-20 20:00:56,,6.81,947.6,8.38,10.87,2.49,20.96
2023-11-20 21:00:56,,6.76,942.89,7.71,10.06,2.36,27.91
2023-11-20 22:00:56,,6.79,292.68,7.39,9.83,2.44,30.77
2023-11-20 23:00:56,,6.72,171.04,7.41,10.01,2.6,25.85
2023-11-21 00:00:56,,7.43,329.38,7.8,10.32,2.53,8.72
2023-11-21 01:00:56,,7.29,459.28,7.57,10.3,2.73,21.01
2023-11-21 02:00:56,,7.31,469.75,7.44,11.07,3.63,9.5
2023-11-21 03:00:56,,7.36,383.81,7.19,10.43,3.24,15.98
2023-11-21 04:00:56,,7.33,652.28,7.21,10.97,3.76,10.76
2023-11-21 05:00:56,,7.15,468.66,7.69,10.84,3.15,12.69
2023-11-21 06:00:56,,7.23,179.15,7.37,10.37,3.0,17.21
2023-11-21 07:00:56,,7.32,650.57,7.45,11.11,3.66,14.42
2023-11-21 08:00:56,,7.35,689.8,7.66,13.29,5.63,13.63
2023-11-21 09:00:56,,7.6,934.76,8.1,13.87,5.77,6.42
2023-11-21 10:00:56,,7.65,681.21,8.02,12.95,4.93,15.92
2023-11-21 11:00:56,,7.55,583.71,7.86,10.74,2.88,24.51
2023-11-21 12:00:56,,7.24,582.49,7.11,9.72,2.6,36.06
2023-11-21 13:00:56,,7.15,442.2,6.68,9.13,2.44,35.04
2023-11-21 14:00:56,,7.1,609.3,6.64,8.86,2.21,45.71
2023-11-21 15:00:56,,7.07,608.97,6.6,9.1,2.49,34.53
2023-11-21 16:00:56,,7.14,546.9,6.76,9.34,2.57,33.57
2023-11-21 17:00:56,,7.18,583.51,7.24,9.8,2.55,28.74
2023-11-21 18:00:56,,7.54,,8.72,11.83,3.11,11.9
